protein1,protein2,y_true,y_score
ENSP00000463784,ENSP00000472847,0,0.5483333333333333
ENSP00000400717,ENSP00000380942,1,0.625
ENSP00000249396,ENSP00000396441,0,0.205
ENSP00000301788,ENSP00000358064,1,0.5683333333333334
ENSP00000418695,ENSP00000270586,1,0.8033333333333333
ENSP00000364965,ENSP00000442060,0,0.29833333333333334
ENSP00000372445,ENSP00000081029,1,0.55
ENSP00000452871,ENSP00000466542,1,0.38666666666666666
ENSP00000326238,ENSP00000394734,0,0.30666666666666664
ENSP00000173898,ENSP00000295201,0,0.295
ENSP00000270625,ENSP00000341885,1,0.995
ENSP00000223641,ENSP00000343001,0,0.44666666666666666
ENSP00000495530,ENSP00000297283,1,0.895
ENSP00000358022,ENSP00000404503,1,0.325
ENSP00000331019,ENSP00000354739,1,0.9633333333333334
ENSP00000258654,ENSP00000295057,0,0.24
ENSP00000302801,ENSP00000203001,1,0.2966666666666667
ENSP00000245206,ENSP00000411932,0,0.2727777777777778
ENSP00000293860,ENSP00000385334,0,0.33166666666666667
ENSP00000255304,ENSP00000355731,0,0.37333333333333335
ENSP00000344488,ENSP00000345292,0,0.255
ENSP00000229214,ENSP00000258772,1,0.8616666666666667
ENSP00000405635,ENSP00000480150,0,0.17833333333333334
ENSP00000317780,ENSP00000252102,1,0.8433333333333334
ENSP00000477781,ENSP00000414321,1,0.9283333333333333
ENSP00000451976,ENSP00000283871,1,0.42333333333333334
ENSP00000230340,ENSP00000363642,1,0.935
ENSP00000249299,ENSP00000370896,0,0.315
ENSP00000264279,ENSP00000309430,0,0.3516666666666667
ENSP00000378426,ENSP00000379866,0,0.17166666666666666
ENSP00000293756,ENSP00000331857,0,0.33166666666666667
ENSP00000370193,ENSP00000251871,1,0.8316666666666667
ENSP00000325941,ENSP00000348965,0,0.43833333333333335
ENSP00000383949,ENSP00000305790,1,0.805
ENSP00000265140,ENSP00000482870,0,0.2833333333333333
ENSP00000282388,ENSP00000350378,1,0.29333333333333333
ENSP00000261799,ENSP00000305302,0,0.22666666666666666
ENSP00000345571,ENSP00000350681,0,0.5383333333333333
ENSP00000362728,ENSP00000438273,0,0.325
ENSP00000256593,ENSP00000221130,1,0.7816666666666666
ENSP00000354952,ENSP00000376658,0,0.365
ENSP00000312834,ENSP00000312649,1,0.475
ENSP00000409832,ENSP00000465075,0,0.37
ENSP00000457870,ENSP00000265960,1,0.5183333333333333
ENSP00000366271,ENSP00000437775,1,0.38333333333333336
ENSP00000488912,ENSP00000273610,1,0.49833333333333335
ENSP00000342156,ENSP00000402060,1,0.3383333333333333
ENSP00000264982,ENSP00000305613,0,0.43166666666666664
ENSP00000261416,ENSP00000384794,1,0.48333333333333334
ENSP00000216101,ENSP00000335055,0,0.19
ENSP00000314508,ENSP00000354829,1,0.7333333333333333
ENSP00000354728,ENSP00000263774,1,0.7866666666666666
ENSP00000304235,ENSP00000358723,0,0.25666666666666665
ENSP00000357307,ENSP00000394720,0,0.31833333333333336
ENSP00000263851,ENSP00000496255,0,0.21
ENSP00000344155,ENSP00000383274,0,0.21166666666666667
ENSP00000248553,ENSP00000004982,1,0.4266666666666667
ENSP00000360034,ENSP00000420387,0,0.2
ENSP00000223641,ENSP00000296255,1,0.5883333333333334
ENSP00000044462,ENSP00000384211,1,0.4816666666666667
ENSP00000478303,ENSP00000378563,1,0.8316666666666667
ENSP00000325239,ENSP00000381840,0,0.40166666666666667
ENSP00000381699,ENSP00000310696,1,0.6666666666666666
ENSP00000216540,ENSP00000341206,0,0.305
ENSP00000332679,ENSP00000480004,1,0.84
ENSP00000306548,ENSP00000369757,1,0.9516666666666667
ENSP00000263864,ENSP00000294179,1,0.5716666666666667
ENSP00000371327,ENSP00000365817,1,0.6416666666666667
ENSP00000231751,ENSP00000254940,0,0.485
ENSP00000274031,ENSP00000269305,1,0.5883333333333334
ENSP00000308717,ENSP00000279242,1,0.7833333333333333
ENSP00000266674,ENSP00000477602,0,0.27666666666666667
ENSP00000265094,ENSP00000346240,1,0.4866666666666667
ENSP00000230085,ENSP00000262752,0,0.5416666666666666
ENSP00000342850,ENSP00000417960,0,0.175
ENSP00000359398,ENSP00000425864,1,0.52
ENSP00000303398,ENSP00000342609,0,0.15666666666666668
ENSP00000272317,ENSP00000224073,1,0.9454166666666667
ENSP00000221498,ENSP00000374014,0,0.245
ENSP00000419879,ENSP00000302177,1,0.8383333333333334
ENSP00000361076,ENSP00000416330,0,0.5716666666666667
ENSP00000346103,ENSP00000363205,0,0.5233333333333333
ENSP00000359531,ENSP00000268711,1,0.7916666666666666
ENSP00000257430,ENSP00000368166,1,0.6266666666666667
ENSP00000352264,ENSP00000356587,1,0.42833333333333334
ENSP00000308275,ENSP00000263629,1,0.74
ENSP00000317714,ENSP00000362711,1,0.6483333333333333
ENSP00000243673,ENSP00000305699,0,0.08333333333333333
ENSP00000279441,ENSP00000401277,0,0.39666666666666667
ENSP00000370625,ENSP00000442770,1,0.47333333333333333
ENSP00000255040,ENSP00000252486,1,0.7016666666666667
ENSP00000380432,ENSP00000339824,1,0.8033333333333333
ENSP00000263372,ENSP00000268206,0,0.14166666666666666
ENSP00000411719,ENSP00000263102,1,0.26666666666666666
ENSP00000290541,ENSP00000356785,0,0.7033333333333334
ENSP00000342156,ENSP00000381105,0,0.32166666666666666
ENSP00000247001,ENSP00000336741,1,0.7483333333333333
ENSP00000490726,ENSP00000306105,1,0.63
ENSP00000296161,ENSP00000359848,0,0.2633333333333333
ENSP00000288710,ENSP00000494708,0,0.26166666666666666
ENSP00000234389,ENSP00000265340,0,0.205
ENSP00000299663,ENSP00000385410,0,0.19833333333333333
ENSP00000358812,ENSP00000264279,1,0.98
ENSP00000252593,ENSP00000454014,0,0.32166666666666666
ENSP00000381958,ENSP00000433138,0,0.5316666666666666
ENSP00000264972,ENSP00000377769,0,0.565
ENSP00000229769,ENSP00000355587,0,0.595
ENSP00000421380,ENSP00000297265,1,0.675
ENSP00000264712,ENSP00000430075,0,0.44166666666666665
ENSP00000430338,ENSP00000318641,1,0.8033333333333333
ENSP00000295082,ENSP00000376823,0,0.165
ENSP00000369456,ENSP00000482093,0,0.3933333333333333
ENSP00000334122,ENSP00000369442,1,0.5583333333333333
ENSP00000203407,ENSP00000229379,1,0.6583333333333333
ENSP00000339824,ENSP00000265171,1,0.6233333333333333
ENSP00000270223,ENSP00000284719,0,0.2833333333333333
ENSP00000365301,ENSP00000385461,0,0.28
ENSP00000368166,ENSP00000337439,1,0.5966666666666667
ENSP00000295962,ENSP00000355261,0,0.295
ENSP00000265074,ENSP00000403888,0,0.28
ENSP00000250340,ENSP00000379601,0,0.21833333333333332
ENSP00000428845,ENSP00000492233,0,0.3516666666666667
ENSP00000454746,ENSP00000294189,1,0.845
ENSP00000262646,ENSP00000351155,0,0.39666666666666667
ENSP00000375482,ENSP00000462667,0,0.20083333333333334
ENSP00000284440,ENSP00000304783,0,0.3566666666666667
ENSP00000250615,ENSP00000296509,0,0.32666666666666666
ENSP00000261890,ENSP00000378577,0,0.32666666666666666
ENSP00000360803,ENSP00000415203,0,0.19666666666666666
ENSP00000053468,ENSP00000081029,1,0.8766666666666667
ENSP00000296220,ENSP00000314193,0,0.45666666666666667
ENSP00000286835,ENSP00000376686,0,0.35
ENSP00000337691,ENSP00000348461,0,0.56
ENSP00000177694,ENSP00000368632,1,0.56
ENSP00000361522,ENSP00000364498,1,0.205
ENSP00000229769,ENSP00000355315,1,0.8133333333333334
ENSP00000306983,ENSP00000307684,1,0.5533333333333333
ENSP00000254950,ENSP00000363506,0,0.4
ENSP00000349658,ENSP00000381588,0,0.2733333333333333
ENSP00000274093,ENSP00000466718,0,0.2
ENSP00000355902,ENSP00000336741,1,0.65
ENSP00000355731,ENSP00000417404,0,0.19333333333333333
ENSP00000373570,ENSP00000466379,0,0.2833333333333333
ENSP00000369757,ENSP00000221801,1,0.9683333333333334
ENSP00000271688,ENSP00000311648,1,0.7983333333333333
ENSP00000351185,ENSP00000357470,0,0.4633333333333333
ENSP00000297581,ENSP00000479636,0,0.16333333333333333
ENSP00000253122,ENSP00000300527,0,0.2683333333333333
ENSP00000356070,ENSP00000215659,1,0.835
ENSP00000373450,ENSP00000498603,0,0.2816666666666667
ENSP00000454545,ENSP00000401277,1,0.465
ENSP00000332790,ENSP00000366679,1,0.9766666666666667
ENSP00000326424,ENSP00000369293,0,0.435
ENSP00000286175,ENSP00000477922,0,0.45
ENSP00000482647,ENSP00000483903,0,0.2866666666666667
ENSP00000415536,ENSP00000496044,1,0.745
ENSP00000305133,ENSP00000361725,0,0.24666666666666667
ENSP00000325018,ENSP00000325421,0,0.20666666666666667
ENSP00000259206,ENSP00000263339,1,0.5533333333333333
ENSP00000354040,ENSP00000361965,0,0.7866666666666666
ENSP00000304077,ENSP00000438399,0,0.17666666666666667
ENSP00000368022,ENSP00000392025,1,0.3516666666666667
ENSP00000250784,ENSP00000354739,1,0.9816666666666667
ENSP00000216237,ENSP00000364519,1,0.44333333333333336
ENSP00000263181,ENSP00000345917,0,0.5583333333333333
ENSP00000356972,ENSP00000367164,0,0.32666666666666666
ENSP00000379353,ENSP00000496241,1,0.45
ENSP00000300098,ENSP00000357746,0,0.11833333333333333
ENSP00000356399,ENSP00000415941,1,0.81
ENSP00000230340,ENSP00000232888,1,0.7066666666666667
ENSP00000364320,ENSP00000379339,1,0.8016666666666666
ENSP00000484841,ENSP00000489317,1,1.0
ENSP00000304811,ENSP00000369927,1,0.7966666666666666
ENSP00000415941,ENSP00000296280,1,0.6283333333333333
ENSP00000251170,ENSP00000346032,0,0.40166666666666667
ENSP00000258111,ENSP00000366488,1,0.5933333333333334
ENSP00000276390,ENSP00000308122,1,0.765
ENSP00000354360,ENSP00000362744,0,0.27
ENSP00000265986,ENSP00000307342,0,0.325
ENSP00000256339,ENSP00000309572,0,0.435
ENSP00000266735,ENSP00000305790,1,0.7666666666666667
ENSP00000390941,ENSP00000440542,0,0.41333333333333333
ENSP00000296343,ENSP00000378917,0,0.3016666666666667
ENSP00000291860,ENSP00000358742,0,0.245
ENSP00000245046,ENSP00000493555,0,0.18166666666666667
ENSP00000347852,ENSP00000400482,0,0.18
ENSP00000363308,ENSP00000366330,0,0.2683333333333333
ENSP00000454746,ENSP00000311430,1,0.96
ENSP00000265403,ENSP00000369927,1,0.9116666666666666
ENSP00000356405,ENSP00000373772,1,0.6083333333333333
ENSP00000498786,ENSP00000378416,1,0.58
ENSP00000199320,ENSP00000435777,1,0.9066666666666666
ENSP00000330199,ENSP00000420211,0,0.10666666666666667
ENSP00000349428,ENSP00000318195,1,0.5083333333333333
ENSP00000383949,ENSP00000310723,1,0.8933333333333333
ENSP00000252723,ENSP00000285735,0,0.3933333333333333
ENSP00000345731,ENSP00000378207,1,0.49833333333333335
ENSP00000303398,ENSP00000393511,0,0.195
ENSP00000296577,ENSP00000351059,0,0.3983333333333333
ENSP00000256196,ENSP00000384214,0,0.17
ENSP00000360918,ENSP00000389237,0,0.1
ENSP00000386456,ENSP00000360798,1,0.6566666666666666
ENSP00000053468,ENSP00000463784,1,0.9083333333333333
ENSP00000357292,ENSP00000263256,1,0.48833333333333334
ENSP00000322304,ENSP00000337623,0,0.2633333333333333
ENSP00000380942,ENSP00000341198,1,0.42
ENSP00000246914,ENSP00000400184,0,0.24
ENSP00000366410,ENSP00000478253,0,0.6333333333333333
ENSP00000370671,ENSP00000377001,1,0.5516666666666666
ENSP00000238628,ENSP00000308753,0,0.51
ENSP00000309565,ENSP00000341382,0,0.64
ENSP00000364912,ENSP00000447879,0,0.295
ENSP00000255189,ENSP00000377115,0,0.3883333333333333
ENSP00000359300,ENSP00000482457,0,0.64
ENSP00000343479,ENSP00000374455,1,0.6566666666666666
ENSP00000387123,ENSP00000475986,1,0.4483333333333333
ENSP00000305714,ENSP00000340900,0,0.23333333333333334
ENSP00000304802,ENSP00000376886,1,0.7133333333333334
ENSP00000479794,ENSP00000480826,1,1.0
ENSP00000268389,ENSP00000350032,0,0.24
ENSP00000272238,ENSP00000384708,0,0.29333333333333333
ENSP00000389998,ENSP00000404236,0,0.2783333333333333
ENSP00000378877,ENSP00000415436,0,0.15833333333333333
ENSP00000228843,ENSP00000457748,0,0.3433333333333333
ENSP00000266987,ENSP00000263209,1,0.3616666666666667
ENSP00000371388,ENSP00000416255,0,0.34
ENSP00000361021,ENSP00000258149,1,0.76
ENSP00000242848,ENSP00000265350,1,0.43
ENSP00000262039,ENSP00000360958,0,0.5883333333333334
ENSP00000241125,ENSP00000493985,0,0.35
ENSP00000366970,ENSP00000501146,0,0.16833333333333333
ENSP00000482313,ENSP00000219281,1,0.5333333333333333
ENSP00000354376,ENSP00000358200,1,0.2916666666666667
ENSP00000216446,ENSP00000337040,0,0.4166666666666667
ENSP00000260210,ENSP00000368801,1,0.7316666666666667
ENSP00000325822,ENSP00000316786,1,0.6716666666666666
ENSP00000166244,ENSP00000357055,0,0.23166666666666666
ENSP00000318094,ENSP00000437659,1,0.525
ENSP00000261867,ENSP00000484479,0,0.25166666666666665
ENSP00000284154,ENSP00000046794,1,0.5966666666666667
ENSP00000359837,ENSP00000358154,1,1.0
ENSP00000370589,ENSP00000272317,1,0.9683333333333334
ENSP00000346001,ENSP00000307889,1,0.9983333333333333
ENSP00000264639,ENSP00000376436,0,0.4216666666666667
ENSP00000352627,ENSP00000362578,0,0.7325
ENSP00000289371,ENSP00000355523,0,0.5583333333333333
ENSP00000427793,ENSP00000366915,1,0.3516666666666667
ENSP00000348849,ENSP00000326128,1,0.8033333333333333
ENSP00000389103,ENSP00000345957,1,0.98
ENSP00000298283,ENSP00000388107,1,0.98
ENSP00000296930,ENSP00000359128,1,0.33
ENSP00000341198,ENSP00000356429,0,0.31666666666666665
ENSP00000284981,ENSP00000315136,1,0.5133333333333333
ENSP00000275815,ENSP00000307911,0,0.3983333333333333
ENSP00000292408,ENSP00000407586,1,0.745
ENSP00000257248,ENSP00000356231,0,0.25833333333333336
ENSP00000304032,ENSP00000386443,0,0.17333333333333334
ENSP00000397133,ENSP00000358335,1,0.6116666666666667
ENSP00000483903,ENSP00000254810,1,1.0
ENSP00000358812,ENSP00000423399,1,0.8316666666666667
ENSP00000262039,ENSP00000352565,0,0.4533333333333333
ENSP00000216420,ENSP00000312709,0,0.31333333333333335
ENSP00000337587,ENSP00000363308,0,0.35
ENSP00000295314,ENSP00000414906,0,0.41
ENSP00000242728,ENSP00000266376,0,0.25833333333333336
ENSP00000373952,ENSP00000267430,1,0.7766666666666666
ENSP00000340328,ENSP00000386458,0,0.14666666666666667
ENSP00000329219,ENSP00000459615,1,0.46
ENSP00000354581,ENSP00000373477,1,0.58
ENSP00000216024,ENSP00000384675,0,0.43166666666666664
ENSP00000324960,ENSP00000442008,0,0.29333333333333333
ENSP00000256509,ENSP00000493906,0,0.15833333333333333
ENSP00000336752,ENSP00000343900,1,0.385
ENSP00000251413,ENSP00000386419,1,0.46166666666666667
ENSP00000324173,ENSP00000216037,1,0.605
ENSP00000375777,ENSP00000271277,1,0.5166666666666667
ENSP00000362803,ENSP00000418194,0,0.555
ENSP00000325120,ENSP00000357876,0,0.49666666666666665
ENSP00000251203,ENSP00000265602,0,0.2833333333333333
ENSP00000444136,ENSP00000257829,1,0.805
ENSP00000322396,ENSP00000402338,1,0.8316666666666667
ENSP00000210187,ENSP00000276651,0,0.5733333333333334
ENSP00000316176,ENSP00000493218,0,0.33666666666666667
ENSP00000356953,ENSP00000357858,0,0.41833333333333333
ENSP00000463058,ENSP00000227524,1,0.7983333333333333
ENSP00000339063,ENSP00000369757,1,0.98
ENSP00000243344,ENSP00000346340,0,0.595
ENSP00000252674,ENSP00000264157,1,0.855
ENSP00000261254,ENSP00000451583,0,0.35
ENSP00000371805,ENSP00000326804,1,0.53
ENSP00000313881,ENSP00000494831,1,0.35833333333333334
ENSP00000324648,ENSP00000390590,0,0.19
ENSP00000494750,ENSP00000264637,1,0.87
ENSP00000287936,ENSP00000350132,0,0.43833333333333335
ENSP00000401018,ENSP00000216122,1,0.625
ENSP00000414330,ENSP00000494957,0,0.45666666666666667
ENSP00000497609,ENSP00000463154,1,0.3333333333333333
ENSP00000405068,ENSP00000356548,1,0.9466666666666667
ENSP00000371419,ENSP00000262715,1,0.4
ENSP00000239231,ENSP00000259803,0,0.255
ENSP00000296543,ENSP00000332103,1,0.49
ENSP00000301141,ENSP00000443194,1,0.66
ENSP00000333667,ENSP00000231420,1,0.7616666666666667
ENSP00000241416,ENSP00000311127,0,0.45166666666666666
ENSP00000300305,ENSP00000263253,1,0.945
ENSP00000204566,ENSP00000249284,0,0.325
ENSP00000392812,ENSP00000500582,1,0.7116666666666667
ENSP00000292907,ENSP00000316244,0,0.4116666666666667
ENSP00000298198,ENSP00000371393,1,0.48833333333333334
ENSP00000324020,ENSP00000358813,1,0.8333333333333334
ENSP00000262134,ENSP00000430548,1,0.5583333333333333
ENSP00000360662,ENSP00000363390,0,0.33166666666666667
ENSP00000254250,ENSP00000266069,0,0.43833333333333335
ENSP00000259229,ENSP00000234396,1,0.5766666666666667
ENSP00000262646,ENSP00000405165,0,0.31833333333333336
ENSP00000254928,ENSP00000264230,1,0.48333333333333334
ENSP00000332549,ENSP00000362680,1,0.83
ENSP00000231509,ENSP00000444810,1,0.435
ENSP00000249016,ENSP00000377250,0,0.195
ENSP00000400223,ENSP00000487094,0,0.325
ENSP00000294664,ENSP00000360065,1,0.32
ENSP00000308815,ENSP00000326219,0,0.3466666666666667
ENSP00000394394,ENSP00000363787,1,0.715
ENSP00000359837,ENSP00000308022,1,0.7216666666666667
ENSP00000355658,ENSP00000397552,0,0.24666666666666667
ENSP00000331682,ENSP00000209884,1,0.7933333333333333
ENSP00000318646,ENSP00000363018,1,0.9716666666666667
ENSP00000307423,ENSP00000314129,0,0.145
ENSP00000316054,ENSP00000368166,1,0.7916666666666666
ENSP00000272286,ENSP00000418944,0,0.175
ENSP00000297431,ENSP00000360412,1,0.49166666666666664
ENSP00000377665,ENSP00000417498,0,0.20166666666666666
ENSP00000347778,ENSP00000361915,0,0.22
ENSP00000246957,ENSP00000440704,0,0.26166666666666666
ENSP00000368215,ENSP00000468348,1,0.68
ENSP00000356015,ENSP00000384363,0,0.3416666666666667
ENSP00000243253,ENSP00000324173,1,0.6983333333333334
ENSP00000319060,ENSP00000410815,0,0.435
ENSP00000264444,ENSP00000411070,0,0.28
ENSP00000430432,ENSP00000331310,1,0.8516666666666667
ENSP00000377265,ENSP00000451080,0,0.37166666666666665
ENSP00000263904,ENSP00000351273,0,0.5583333333333333
ENSP00000381581,ENSP00000383920,0,0.33666666666666667
ENSP00000470972,ENSP00000259469,1,0.9966666666666667
ENSP00000362924,ENSP00000225655,1,0.68
ENSP00000285398,ENSP00000340271,1,0.75
ENSP00000355568,ENSP00000478771,0,0.5
ENSP00000469158,ENSP00000378897,1,0.4583333333333333
ENSP00000301457,ENSP00000482543,1,0.7383333333333333
ENSP00000416534,ENSP00000335321,1,0.9266666666666666
ENSP00000355013,ENSP00000480476,0,0.265
ENSP00000363092,ENSP00000218008,1,0.7683333333333333
ENSP00000260443,ENSP00000341610,0,0.615
ENSP00000217109,ENSP00000245934,1,0.38
ENSP00000375892,ENSP00000392812,1,0.7516666666666667
ENSP00000254442,ENSP00000311095,0,0.41833333333333333
ENSP00000361800,ENSP00000477310,1,0.5166666666666667
ENSP00000273047,ENSP00000261890,1,0.6383333333333333
ENSP00000216484,ENSP00000497585,0,0.225
ENSP00000307183,ENSP00000485028,0,0.35
ENSP00000307889,ENSP00000393241,1,0.9983333333333333
ENSP00000349543,ENSP00000241041,1,0.4116666666666667
ENSP00000324890,ENSP00000354125,0,0.405
ENSP00000254301,ENSP00000417901,0,0.47333333333333333
ENSP00000246166,ENSP00000303423,1,0.5
ENSP00000251303,ENSP00000013807,1,0.31
ENSP00000255608,ENSP00000354522,1,0.34
ENSP00000365437,ENSP00000277865,1,0.89
ENSP00000310722,ENSP00000498881,0,0.14166666666666666
ENSP00000339063,ENSP00000496250,1,0.9666666666666667
ENSP00000264042,ENSP00000427366,0,0.11833333333333333
ENSP00000358301,ENSP00000387662,1,0.53
ENSP00000216037,ENSP00000249356,1,0.38666666666666666
ENSP00000293831,ENSP00000296674,1,0.8416666666666667
ENSP00000473290,ENSP00000395574,1,0.6266666666666667
ENSP00000353198,ENSP00000384364,1,0.5183333333333333
ENSP00000420311,ENSP00000379888,1,0.9933333333333333
ENSP00000238892,ENSP00000497806,1,0.31
ENSP00000264968,ENSP00000396052,0,0.275
ENSP00000305653,ENSP00000434056,0,0.425
ENSP00000340361,ENSP00000272134,1,0.5583333333333333
ENSP00000283148,ENSP00000379895,0,0.675
ENSP00000310841,ENSP00000344579,0,0.2783333333333333
ENSP00000259938,ENSP00000371219,0,0.315
ENSP00000407546,ENSP00000497185,0,0.20833333333333334
ENSP00000415436,ENSP00000362824,1,0.49666666666666665
ENSP00000334216,ENSP00000348300,0,0.29833333333333334
ENSP00000261180,ENSP00000315295,0,0.21666666666666667
ENSP00000347277,ENSP00000361206,1,0.9016666666666666
ENSP00000339001,ENSP00000496494,0,0.34833333333333333
ENSP00000219315,ENSP00000365529,0,0.17666666666666667
ENSP00000275300,ENSP00000286353,0,0.255
ENSP00000326031,ENSP00000284601,1,0.7466666666666667
ENSP00000259711,ENSP00000477572,0,0.25166666666666665
ENSP00000348442,ENSP00000466121,0,0.5166666666666667
ENSP00000270625,ENSP00000354722,1,0.9783333333333334
